seller_id,year_month,pedidos
5cf13accae3222c70a9cac40818ae839,2018-02-01,12
5cf13accae3222c70a9cac40818ae839,2018-03-01,9
5cf13accae3222c70a9cac40818ae839,2018-04-01,17
5cf13accae3222c70a9cac40818ae839,2018-05-01,18
5cf13accae3222c70a9cac40818ae839,2018-06-01,16
5cf13accae3222c70a9cac40818ae839,2018-07-01,7
5cf13accae3222c70a9cac40818ae839,2018-08-01,15
5cf1ec37aea089f45110c70653a166ab,2017-04-01,1
5cf1ec37aea089f45110c70653a166ab,2017-12-01,1
5d0363b33554b373851fc1622e4d5f3c,2017-11-01,5
5d0363b33554b373851fc1622e4d5f3c,2017-12-01,7
5d0363b33554b373851fc1622e4d5f3c,2018-01-01,12
5d0363b33554b373851fc1622e4d5f3c,2018-02-01,10
5d0363b33554b373851fc1622e4d5f3c,2018-03-01,13
5d0363b33554b373851fc1622e4d5f3c,2018-04-01,11
5d0363b33554b373851fc1622e4d5f3c,2018-05-01,17
5d0363b33554b373851fc1622e4d5f3c,2018-06-01,8
5d0363b33554b373851fc1622e4d5f3c,2018-07-01,6
5d0363b33554b373851fc1622e4d5f3c,2018-08-01,5
5d043cd5512d4bd2f88e5ccdd5736c38,2017-03-01,1
5d378b73ab7dd6f0418d743e5dcb0bd1,2017-10-01,4
5d378b73ab7dd6f0418d743e5dcb0bd1,2017-11-01,2
5d3bb11474a06bdc23fb9e89f1164ee0,2017-07-01,3
5d3bb11474a06bdc23fb9e89f1164ee0,2017-08-01,3
5d3bb11474a06bdc23fb9e89f1164ee0,2017-09-01,4
5d3bb11474a06bdc23fb9e89f1164ee0,2017-11-01,1
5d3bb11474a06bdc23fb9e89f1164ee0,2017-12-01,3
5d3bb11474a06bdc23fb9e89f1164ee0,2018-01-01,4
5d3bb11474a06bdc23fb9e89f1164ee0,2018-03-01,4
5d3bb11474a06bdc23fb9e89f1164ee0,2018-04-01,1
5d3bb11474a06bdc23fb9e89f1164ee0,2018-05-01,1
5d3bb11474a06bdc23fb9e89f1164ee0,2018-06-01,5
5d3bb11474a06bdc23fb9e89f1164ee0,2018-08-01,3
5d505d2298ad549e4e4e835562fa0c1e,2017-03-01,1
5d505d2298ad549e4e4e835562fa0c1e,2017-04-01,1
5d76d80a2f5f39c891b996a1bf4c9853,2018-07-01,2
5d76d80a2f5f39c891b996a1bf4c9853,2018-08-01,4
5d9dc90a686a8fddacffab6bab5653a3,2017-10-01,1
5d9dc90a686a8fddacffab6bab5653a3,2017-11-01,1
5d9dc90a686a8fddacffab6bab5653a3,2017-12-01,2
5d9dc90a686a8fddacffab6bab5653a3,2018-01-01,2
5d9dc90a686a8fddacffab6bab5653a3,2018-02-01,2
5d9dc90a686a8fddacffab6bab5653a3,2018-03-01,1
5d9dc90a686a8fddacffab6bab5653a3,2018-05-01,1
5d9dc90a686a8fddacffab6bab5653a3,2018-07-01,1
5d9dc90a686a8fddacffab6bab5653a3,2018-08-01,1
5d9f3746e112e696f98ea22c56b3e912,2018-07-01,1
5db42a6cd9bf1bf0d3aab9582767f168,2018-05-01,1
5dc203c7b84a0e71e878a179de05fb9a,2018-05-01,1
5dc203c7b84a0e71e878a179de05fb9a,2018-06-01,2
5dc203c7b84a0e71e878a179de05fb9a,2018-07-01,1
5dc203c7b84a0e71e878a179de05fb9a,2018-08-01,1
5dceca129747e92ff8ef7a997dc4f8ca,2017-01-01,4
5dceca129747e92ff8ef7a997dc4f8ca,2017-02-01,6
5dceca129747e92ff8ef7a997dc4f8ca,2017-03-01,31
5dceca129747e92ff8ef7a997dc4f8ca,2017-04-01,34
5dceca129747e92ff8ef7a997dc4f8ca,2017-05-01,43
5dceca129747e92ff8ef7a997dc4f8ca,2017-06-01,28
5dceca129747e92ff8ef7a997dc4f8ca,2017-07-01,31
5dceca129747e92ff8ef7a997dc4f8ca,2017-08-01,21
5dceca129747e92ff8ef7a997dc4f8ca,2017-09-01,14
5dceca129747e92ff8ef7a997dc4f8ca,2017-10-01,13
5dceca129747e92ff8ef7a997dc4f8ca,2017-11-01,21
5dceca129747e92ff8ef7a997dc4f8ca,2017-12-01,12
5dceca129747e92ff8ef7a997dc4f8ca,2018-01-01,15
5dceca129747e92ff8ef7a997dc4f8ca,2018-02-01,10
5dceca129747e92ff8ef7a997dc4f8ca,2018-03-01,27
5dceca129747e92ff8ef7a997dc4f8ca,2018-04-01,20
5dceca129747e92ff8ef7a997dc4f8ca,2018-05-01,8
5dceca129747e92ff8ef7a997dc4f8ca,2018-06-01,5
5de1c80811ce7007f62f00d971236c09,2018-07-01,2
5debea795b07621e1f90532e18f96145,2017-10-01,7
5debea795b07621e1f90532e18f96145,2017-11-01,4
5debea795b07621e1f90532e18f96145,2017-12-01,5
5debea795b07621e1f90532e18f96145,2018-01-01,3
5debea795b07621e1f90532e18f96145,2018-02-01,5
5debea795b07621e1f90532e18f96145,2018-03-01,2
5debea795b07621e1f90532e18f96145,2018-04-01,1
5debea795b07621e1f90532e18f96145,2018-05-01,1
5debea795b07621e1f90532e18f96145,2018-06-01,2
5debea795b07621e1f90532e18f96145,2018-07-01,1
5debea795b07621e1f90532e18f96145,2018-08-01,2
5def4c3732941a971cba8fdee992ede1,2018-08-01,6
5e063e85d44b0f5c3e6ec3131103a57e,2018-07-01,1
5e105f5c9f63f5f1fd75d6cb942e55b1,2018-05-01,2
5e105f5c9f63f5f1fd75d6cb942e55b1,2018-06-01,1
5e105f5c9f63f5f1fd75d6cb942e55b1,2018-07-01,1
5e105f5c9f63f5f1fd75d6cb942e55b1,2018-08-01,4
5e106d93b717c2682b9383da480364a1,2017-04-01,1
5e25c632f9db6cfb8bc100421c2737b6,2018-06-01,1
5e49e3a44bdeb5aab2684258bbd4f525,2017-12-01,1
5e49e3a44bdeb5aab2684258bbd4f525,2018-02-01,1
5e49e3a44bdeb5aab2684258bbd4f525,2018-03-01,1
5e9f5bd34e0830569f05c9d4f56e04a8,2018-07-01,2
5ee7fd217d08dfe5d3e2f51f96a12c9a,2017-06-01,1
5ee7fd217d08dfe5d3e2f51f96a12c9a,2017-10-01,1
5ee7fd217d08dfe5d3e2f51f96a12c9a,2017-11-01,1
5ee7fd217d08dfe5d3e2f51f96a12c9a,2017-12-01,2
5ee7fd217d08dfe5d3e2f51f96a12c9a,2018-01-01,1
5ee7fd217d08dfe5d3e2f51f96a12c9a,2018-02-01,2
5ee7fd217d08dfe5d3e2f51f96a12c9a,2018-08-01,1
5eeb9c756d9780b96283e5a2ac6da334,2017-10-01,2
5eeb9c756d9780b96283e5a2ac6da334,2017-11-01,1
5eeb9c756d9780b96283e5a2ac6da334,2018-03-01,1
5eeb9c756d9780b96283e5a2ac6da334,2018-04-01,1
5eeb9c756d9780b96283e5a2ac6da334,2018-05-01,1
5eeb9c756d9780b96283e5a2ac6da334,2018-06-01,2
5eeb9c756d9780b96283e5a2ac6da334,2018-07-01,1
5ef131ac72773e5b3f6c0d63cf424657,2018-07-01,5
5ef131ac72773e5b3f6c0d63cf424657,2018-08-01,6
5f0057b677eb963672bf05dfa3f16c34,2016-10-01,2
5f0057b677eb963672bf05dfa3f16c34,2017-01-01,1
5f0057b677eb963672bf05dfa3f16c34,2017-02-01,1
5f06030071324cc52bf0304014ac7234,2017-08-01,4
5f1dc28029d2c244352a68107ec2b542,2017-01-01,2
5f1dc28029d2c244352a68107ec2b542,2017-02-01,5
5f1dc28029d2c244352a68107ec2b542,2017-06-01,8
5f1dc28029d2c244352a68107ec2b542,2017-07-01,5
5f1dc28029d2c244352a68107ec2b542,2017-08-01,7
5f1dc28029d2c244352a68107ec2b542,2017-09-01,7
5f1dc28029d2c244352a68107ec2b542,2017-10-01,7
5f1dc28029d2c244352a68107ec2b542,2017-11-01,7
5f1dc28029d2c244352a68107ec2b542,2017-12-01,1
5f1dc28029d2c244352a68107ec2b542,2018-01-01,7
5f1dc28029d2c244352a68107ec2b542,2018-02-01,5
5f1dc28029d2c244352a68107ec2b542,2018-03-01,2
5f1dc28029d2c244352a68107ec2b542,2018-04-01,1
5f1dc28029d2c244352a68107ec2b542,2018-05-01,9
5f1dc28029d2c244352a68107ec2b542,2018-06-01,5
5f2684dab12e59f83bef73ae57724e45,2017-01-01,1
5f2684dab12e59f83bef73ae57724e45,2017-02-01,2
5f2684dab12e59f83bef73ae57724e45,2017-03-01,2
5f2684dab12e59f83bef73ae57724e45,2017-04-01,3
5f2684dab12e59f83bef73ae57724e45,2017-05-01,2
5f2684dab12e59f83bef73ae57724e45,2017-06-01,2
5f2684dab12e59f83bef73ae57724e45,2017-07-01,4
5f2684dab12e59f83bef73ae57724e45,2017-09-01,4
5f2684dab12e59f83bef73ae57724e45,2017-10-01,2
5f2684dab12e59f83bef73ae57724e45,2017-11-01,5
5f2684dab12e59f83bef73ae57724e45,2017-12-01,23
5f2684dab12e59f83bef73ae57724e45,2018-01-01,4
5f2684dab12e59f83bef73ae57724e45,2018-02-01,2
5f2684dab12e59f83bef73ae57724e45,2018-03-01,7
5f2684dab12e59f83bef73ae57724e45,2018-04-01,2
5f2684dab12e59f83bef73ae57724e45,2018-05-01,2
5f2684dab12e59f83bef73ae57724e45,2018-07-01,2
5f2684dab12e59f83bef73ae57724e45,2018-08-01,4
5f26c1408a65b42a7224cd463bdf3292,2018-06-01,1
5f26c1408a65b42a7224cd463bdf3292,2018-07-01,3
5f26c1408a65b42a7224cd463bdf3292,2018-08-01,6
5f3ae9136c875522250f8184f253413a,2018-01-01,4
5f3ae9136c875522250f8184f253413a,2018-02-01,6
5f3ae9136c875522250f8184f253413a,2018-03-01,6
5f3ae9136c875522250f8184f253413a,2018-04-01,6
5f3ae9136c875522250f8184f253413a,2018-05-01,12
5f3ae9136c875522250f8184f253413a,2018-06-01,4
5f3ae9136c875522250f8184f253413a,2018-07-01,1
5f3ae9136c875522250f8184f253413a,2018-08-01,6
5f57db27027655e6c6a391601daa0258,2018-08-01,1
5f5a58930c3c35f3b5af264f34fb8c85,2018-06-01,1
5f5a58930c3c35f3b5af264f34fb8c85,2018-07-01,2
5f5b43b2bffa8656e4bc6efeb13cc649,2017-11-01,1
5f5b43b2bffa8656e4bc6efeb13cc649,2017-12-01,6
5f5b43b2bffa8656e4bc6efeb13cc649,2018-01-01,17
5f5b43b2bffa8656e4bc6efeb13cc649,2018-02-01,3
5f5b43b2bffa8656e4bc6efeb13cc649,2018-04-01,1
5f5b43b2bffa8656e4bc6efeb13cc649,2018-06-01,1
5f67c6082caacb26e431a7b17940cece,2018-02-01,10
5f67c6082caacb26e431a7b17940cece,2018-03-01,2
5f67c6082caacb26e431a7b17940cece,2018-07-01,1
5f67c6082caacb26e431a7b17940cece,2018-08-01,1
5f7300535881cef3b625fd683cf7d145,2017-10-01,1
5f7300535881cef3b625fd683cf7d145,2018-03-01,2
5f7300535881cef3b625fd683cf7d145,2018-04-01,2
5f7300535881cef3b625fd683cf7d145,2018-05-01,4
5f7300535881cef3b625fd683cf7d145,2018-07-01,2
5fd924b4836098a5be0ecf81ba054ce0,2017-01-01,2
5fd924b4836098a5be0ecf81ba054ce0,2017-02-01,4
5fd924b4836098a5be0ecf81ba054ce0,2017-03-01,2
602044f2c16190c2c6e45eb35c2e21cb,2017-10-01,1
602044f2c16190c2c6e45eb35c2e21cb,2017-11-01,13
602044f2c16190c2c6e45eb35c2e21cb,2017-12-01,2
602044f2c16190c2c6e45eb35c2e21cb,2018-02-01,6
602044f2c16190c2c6e45eb35c2e21cb,2018-03-01,13
602044f2c16190c2c6e45eb35c2e21cb,2018-04-01,4
602044f2c16190c2c6e45eb35c2e21cb,2018-05-01,4
602044f2c16190c2c6e45eb35c2e21cb,2018-06-01,5
602044f2c16190c2c6e45eb35c2e21cb,2018-07-01,5
602044f2c16190c2c6e45eb35c2e21cb,2018-08-01,2
6025c79c035c3d772133b8b8238463b2,2018-07-01,1
6025c79c035c3d772133b8b8238463b2,2018-08-01,3
6039e27294dc75811c0d8a39069f52c0,2017-02-01,2
6039e27294dc75811c0d8a39069f52c0,2017-03-01,3
6039e27294dc75811c0d8a39069f52c0,2017-04-01,1
6039e27294dc75811c0d8a39069f52c0,2017-05-01,2
6039e27294dc75811c0d8a39069f52c0,2017-06-01,1
6039e27294dc75811c0d8a39069f52c0,2017-07-01,1
6039e27294dc75811c0d8a39069f52c0,2017-08-01,1
6039e27294dc75811c0d8a39069f52c0,2017-09-01,3
6039e27294dc75811c0d8a39069f52c0,2017-10-01,1
6039e27294dc75811c0d8a39069f52c0,2017-11-01,8
6039e27294dc75811c0d8a39069f52c0,2017-12-01,3
6039e27294dc75811c0d8a39069f52c0,2018-01-01,4
6039e27294dc75811c0d8a39069f52c0,2018-02-01,14
6039e27294dc75811c0d8a39069f52c0,2018-03-01,14
6039e27294dc75811c0d8a39069f52c0,2018-04-01,6
6039e27294dc75811c0d8a39069f52c0,2018-05-01,4
6039e27294dc75811c0d8a39069f52c0,2018-06-01,1
6039e27294dc75811c0d8a39069f52c0,2018-07-01,2
6039e27294dc75811c0d8a39069f52c0,2018-08-01,3
60562ab00b8054280520d390c8c0045c,2017-10-01,1
60562ab00b8054280520d390c8c0045c,2017-11-01,1
60562ab00b8054280520d390c8c0045c,2017-12-01,2
60562ab00b8054280520d390c8c0045c,2018-01-01,2
60562ab00b8054280520d390c8c0045c,2018-02-01,2
60562ab00b8054280520d390c8c0045c,2018-04-01,1
60562ab00b8054280520d390c8c0045c,2018-05-01,2
60562ab00b8054280520d390c8c0045c,2018-06-01,3
60562ab00b8054280520d390c8c0045c,2018-07-01,2
60562ab00b8054280520d390c8c0045c,2018-08-01,1
6061155addc1e54b4cfb51c1c2a32ad8,2018-06-01,2
6061155addc1e54b4cfb51c1c2a32ad8,2018-07-01,8
6061155addc1e54b4cfb51c1c2a32ad8,2018-08-01,23
606ce7768feac12c5e8bd58db8b08f0f,2018-04-01,1
606ce7768feac12c5e8bd58db8b08f0f,2018-05-01,2
606ce7768feac12c5e8bd58db8b08f0f,2018-07-01,1
606ce7768feac12c5e8bd58db8b08f0f,2018-08-01,1
609e1a9a6c2539919b8205cf7c4e6ff0,2018-01-01,2
609e1a9a6c2539919b8205cf7c4e6ff0,2018-02-01,5
609e1a9a6c2539919b8205cf7c4e6ff0,2018-03-01,14
609e1a9a6c2539919b8205cf7c4e6ff0,2018-04-01,23
609e1a9a6c2539919b8205cf7c4e6ff0,2018-05-01,21
609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-01,35
609e1a9a6c2539919b8205cf7c4e6ff0,2018-07-01,15
609e1a9a6c2539919b8205cf7c4e6ff0,2018-08-01,15
60da8bfa7eebe230b7d66ac4082d79b3,2018-08-01,3
610f72e407cdd7caaa2f8167b0163fd8,2018-04-01,6
610f72e407cdd7caaa2f8167b0163fd8,2018-05-01,4
610f72e407cdd7caaa2f8167b0163fd8,2018-06-01,1
610f72e407cdd7caaa2f8167b0163fd8,2018-07-01,3
610f72e407cdd7caaa2f8167b0163fd8,2018-08-01,3
612170e34b97004b3ba37eae81836b4c,2018-06-01,11
612170e34b97004b3ba37eae81836b4c,2018-07-01,72
612170e34b97004b3ba37eae81836b4c,2018-08-01,27
612a743d294c27884fb7b80d2b19ba35,2017-01-01,2
612a743d294c27884fb7b80d2b19ba35,2018-08-01,1
615005a3ef192c00c6f0e977cee3d2bc,2017-08-01,2
615005a3ef192c00c6f0e977cee3d2bc,2017-10-01,3
615005a3ef192c00c6f0e977cee3d2bc,2017-11-01,4
615005a3ef192c00c6f0e977cee3d2bc,2017-12-01,2
615c3462099ffa940d37b17dfda19594,2018-06-01,1
615c3462099ffa940d37b17dfda19594,2018-07-01,1
6179a28a13a726c29b3bf54c070dccab,2017-07-01,1
6187a137b2af59dfdbad8d9f8c373c14,2017-11-01,1
6187a137b2af59dfdbad8d9f8c373c14,2018-01-01,1
61b18775be84fb700a6b2d0ba097bf66,2018-04-01,2
61b18775be84fb700a6b2d0ba097bf66,2018-06-01,1
61b18775be84fb700a6b2d0ba097bf66,2018-07-01,1
61b18775be84fb700a6b2d0ba097bf66,2018-08-01,1
61c36f0fc4a47f9532e5512b66668e62,2018-03-01,1
620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-01,24
620c87c171fb2a6dd6e8bb4dec959fc6,2017-01-01,31
620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-01,46
620c87c171fb2a6dd6e8bb4dec959fc6,2017-03-01,44
620c87c171fb2a6dd6e8bb4dec959fc6,2017-04-01,48
620c87c171fb2a6dd6e8bb4dec959fc6,2017-05-01,15
620c87c171fb2a6dd6e8bb4dec959fc6,2017-06-01,16
620c87c171fb2a6dd6e8bb4dec959fc6,2017-07-01,7
620c87c171fb2a6dd6e8bb4dec959fc6,2017-08-01,6
620c87c171fb2a6dd6e8bb4dec959fc6,2017-09-01,16
620c87c171fb2a6dd6e8bb4dec959fc6,2017-10-01,12
620c87c171fb2a6dd6e8bb4dec959fc6,2017-11-01,67
620c87c171fb2a6dd6e8bb4dec959fc6,2017-12-01,55
620c87c171fb2a6dd6e8bb4dec959fc6,2018-01-01,64
620c87c171fb2a6dd6e8bb4dec959fc6,2018-02-01,83
620c87c171fb2a6dd6e8bb4dec959fc6,2018-03-01,66
620c87c171fb2a6dd6e8bb4dec959fc6,2018-04-01,27
620c87c171fb2a6dd6e8bb4dec959fc6,2018-05-01,36
620c87c171fb2a6dd6e8bb4dec959fc6,2018-06-01,50
620c87c171fb2a6dd6e8bb4dec959fc6,2018-07-01,30
620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-01,35
6219ba2359cfb97f2e38fd4c321eb309,2017-09-01,1
6219ba2359cfb97f2e38fd4c321eb309,2017-10-01,2
6219ba2359cfb97f2e38fd4c321eb309,2018-04-01,1
6219ba2359cfb97f2e38fd4c321eb309,2018-06-01,1
6235903333ba7de1928c869e268e5964,2018-05-01,1
623ad9d0c1e14bb5464a8c72bff7b4af,2018-05-01,1
624f4ece8da4aafb77699233d480f8ef,2016-10-01,1
624f4ece8da4aafb77699233d480f8ef,2017-02-01,1
624f4ece8da4aafb77699233d480f8ef,2017-03-01,1
624f4ece8da4aafb77699233d480f8ef,2017-04-01,3
624f4ece8da4aafb77699233d480f8ef,2017-05-01,3
624f4ece8da4aafb77699233d480f8ef,2017-07-01,1
624f4ece8da4aafb77699233d480f8ef,2017-08-01,2
624f4ece8da4aafb77699233d480f8ef,2017-09-01,2
624f4ece8da4aafb77699233d480f8ef,2017-10-01,6
624f4ece8da4aafb77699233d480f8ef,2017-11-01,3
624f4ece8da4aafb77699233d480f8ef,2017-12-01,1
624f4ece8da4aafb77699233d480f8ef,2018-01-01,3
624f4ece8da4aafb77699233d480f8ef,2018-03-01,5
624f4ece8da4aafb77699233d480f8ef,2018-04-01,8
624f4ece8da4aafb77699233d480f8ef,2018-05-01,7
624f4ece8da4aafb77699233d480f8ef,2018-06-01,1
624f4ece8da4aafb77699233d480f8ef,2018-07-01,3
624f4ece8da4aafb77699233d480f8ef,2018-08-01,3
626ab1cd96932367f0eeec2e47046c12,2018-01-01,1
626ab1cd96932367f0eeec2e47046c12,2018-07-01,2
62760d278921b5f352461620d68a9cee,2017-02-01,3
6288c69c4ce638e59925e59193f98b16,2017-03-01,2
6288c69c4ce638e59925e59193f98b16,2017-04-01,1
6288c69c4ce638e59925e59193f98b16,2017-05-01,3
6288c69c4ce638e59925e59193f98b16,2017-06-01,1
6288c69c4ce638e59925e59193f98b16,2017-07-01,1
6288c69c4ce638e59925e59193f98b16,2017-10-01,2
6288c69c4ce638e59925e59193f98b16,2018-01-01,3
6288c69c4ce638e59925e59193f98b16,2018-03-01,1
6288c69c4ce638e59925e59193f98b16,2018-05-01,2
6288c69c4ce638e59925e59193f98b16,2018-06-01,3
6288c69c4ce638e59925e59193f98b16,2018-08-01,1
62c50c1af4dfdc4149d25c5222043d39,2016-10-01,2
62c50c1af4dfdc4149d25c5222043d39,2017-01-01,4
62c50c1af4dfdc4149d25c5222043d39,2017-02-01,1
62c50c1af4dfdc4149d25c5222043d39,2017-03-01,9
62c50c1af4dfdc4149d25c5222043d39,2017-04-01,1
62de60d81c55c29d76a6bce418b31cef,2018-08-01,1
630008e0f062605a415d694489f6f82e,2018-07-01,1
63191ead8d3b2f937cd1996fdcbbad20,2018-08-01,1
63272377184e969942f7fff221be858d,2017-05-01,2
6338ea67c41078a46ad99cc009654956,2017-02-01,4
6338ea67c41078a46ad99cc009654956,2017-03-01,1
6338ea67c41078a46ad99cc009654956,2017-04-01,2
6338ea67c41078a46ad99cc009654956,2017-05-01,2
6338ea67c41078a46ad99cc009654956,2017-06-01,3
6338ea67c41078a46ad99cc009654956,2017-07-01,4
6338ea67c41078a46ad99cc009654956,2017-08-01,5
6338ea67c41078a46ad99cc009654956,2017-09-01,2
6338ea67c41078a46ad99cc009654956,2017-10-01,2
6338ea67c41078a46ad99cc009654956,2017-11-01,4
6338ea67c41078a46ad99cc009654956,2017-12-01,3
6338ea67c41078a46ad99cc009654956,2018-01-01,2
6338ea67c41078a46ad99cc009654956,2018-02-01,3
6338ea67c41078a46ad99cc009654956,2018-03-01,3
6338ea67c41078a46ad99cc009654956,2018-04-01,1
6338ea67c41078a46ad99cc009654956,2018-05-01,2
6338ea67c41078a46ad99cc009654956,2018-08-01,1
633ecdf879b94b5337cca303328e4a25,2017-09-01,6
634964b17796e64304cadf1ad3050fb7,2017-11-01,13
634964b17796e64304cadf1ad3050fb7,2017-12-01,13
634964b17796e64304cadf1ad3050fb7,2018-01-01,58
634964b17796e64304cadf1ad3050fb7,2018-02-01,38
634964b17796e64304cadf1ad3050fb7,2018-03-01,39
634964b17796e64304cadf1ad3050fb7,2018-04-01,37
634964b17796e64304cadf1ad3050fb7,2018-05-01,47
634964b17796e64304cadf1ad3050fb7,2018-06-01,42
634964b17796e64304cadf1ad3050fb7,2018-07-01,19
634964b17796e64304cadf1ad3050fb7,2018-08-01,17
63704069d9bd3a75c1cf59babe56004a,2018-06-01,1
638cba8be1fb599bbb76fd6948351eb3,2017-05-01,3
638cba8be1fb599bbb76fd6948351eb3,2017-07-01,8
638cba8be1fb599bbb76fd6948351eb3,2017-08-01,5
638cba8be1fb599bbb76fd6948351eb3,2017-09-01,6
63a79f5a7eb5cb48a7e5787b141c7993,2018-04-01,7
63a79f5a7eb5cb48a7e5787b141c7993,2018-05-01,1
63a79f5a7eb5cb48a7e5787b141c7993,2018-06-01,2
63a79f5a7eb5cb48a7e5787b141c7993,2018-07-01,1
63b464dbf392c7b80d12d932fa7cafed,2017-02-01,3
63b464dbf392c7b80d12d932fa7cafed,2017-05-01,2
63b464dbf392c7b80d12d932fa7cafed,2017-06-01,2
63b464dbf392c7b80d12d932fa7cafed,2017-07-01,5
63b464dbf392c7b80d12d932fa7cafed,2017-08-01,6
63b464dbf392c7b80d12d932fa7cafed,2017-10-01,2
63b464dbf392c7b80d12d932fa7cafed,2017-11-01,11
63b464dbf392c7b80d12d932fa7cafed,2017-12-01,6
63b464dbf392c7b80d12d932fa7cafed,2018-01-01,1
63b9ae557efed31d1f7687917d248a8d,2016-10-01,1
63b9ae557efed31d1f7687917d248a8d,2017-01-01,1
63b9ae557efed31d1f7687917d248a8d,2017-02-01,5
63ffcb71394dd8ea3872ed9ffda17c74,2017-02-01,4
63ffcb71394dd8ea3872ed9ffda17c74,2017-03-01,1
63ffcb71394dd8ea3872ed9ffda17c74,2017-05-01,5
63ffcb71394dd8ea3872ed9ffda17c74,2017-06-01,5
63ffcb71394dd8ea3872ed9ffda17c74,2017-07-01,2
640e21a7d01df7614a3b4923e990d40c,2018-03-01,1
640e21a7d01df7614a3b4923e990d40c,2018-04-01,16
640e21a7d01df7614a3b4923e990d40c,2018-05-01,34
640e21a7d01df7614a3b4923e990d40c,2018-06-01,13
640e21a7d01df7614a3b4923e990d40c,2018-07-01,40
640e21a7d01df7614a3b4923e990d40c,2018-08-01,32
6426d21aca402a131fc0a5d0960a3c90,2017-05-01,5
6426d21aca402a131fc0a5d0960a3c90,2017-06-01,3
6426d21aca402a131fc0a5d0960a3c90,2017-07-01,4
6426d21aca402a131fc0a5d0960a3c90,2017-08-01,7
6426d21aca402a131fc0a5d0960a3c90,2017-09-01,3
6426d21aca402a131fc0a5d0960a3c90,2017-10-01,1
643214e62b870443ccbe55ab29a4dccf,2017-09-01,1
643214e62b870443ccbe55ab29a4dccf,2017-10-01,2
643214e62b870443ccbe55ab29a4dccf,2017-11-01,4
643214e62b870443ccbe55ab29a4dccf,2017-12-01,10
643214e62b870443ccbe55ab29a4dccf,2018-01-01,8
643214e62b870443ccbe55ab29a4dccf,2018-02-01,5
643214e62b870443ccbe55ab29a4dccf,2018-03-01,5
643214e62b870443ccbe55ab29a4dccf,2018-04-01,3
643214e62b870443ccbe55ab29a4dccf,2018-05-01,8
643214e62b870443ccbe55ab29a4dccf,2018-06-01,5
643214e62b870443ccbe55ab29a4dccf,2018-07-01,6
643214e62b870443ccbe55ab29a4dccf,2018-08-01,9
643c01d7c56a724bec0454f4780e8a3e,2018-04-01,1
643c01d7c56a724bec0454f4780e8a3e,2018-05-01,1
6481e96574816ead57975da2c0f6d80d,2017-12-01,2
6481e96574816ead57975da2c0f6d80d,2018-01-01,2
6481e96574816ead57975da2c0f6d80d,2018-02-01,12
6481e96574816ead57975da2c0f6d80d,2018-03-01,8
6481e96574816ead57975da2c0f6d80d,2018-04-01,15
6481e96574816ead57975da2c0f6d80d,2018-05-01,2
6481e96574816ead57975da2c0f6d80d,2018-07-01,2
64c9a1db4e73e19aaafd3286dc448c96,2018-08-01,1
64cc804291f90c81f02bfc2bb58ff55a,2018-04-01,1
64cc804291f90c81f02bfc2bb58ff55a,2018-07-01,1
651530bf5c607240ccdd89a30c9c9712,2018-08-01,1
651fe66032c9520ee5587f694908040d,2018-07-01,2
651fe66032c9520ee5587f694908040d,2018-08-01,5
6524b847b982cd56bb5d4b02b776ee42,2018-02-01,2
6548c2550b6e2d8f18053216e1c7b6f3,2018-06-01,2
6548c2550b6e2d8f18053216e1c7b6f3,2018-08-01,3
655220df33262c7e0c4949a147366f94,2018-01-01,4
655220df33262c7e0c4949a147366f94,2018-02-01,3
655220df33262c7e0c4949a147366f94,2018-03-01,4
655220df33262c7e0c4949a147366f94,2018-04-01,1
655220df33262c7e0c4949a147366f94,2018-05-01,3
6560211a19b47992c3666cc44a7e94c0,2017-02-01,6
6560211a19b47992c3666cc44a7e94c0,2017-03-01,58
6560211a19b47992c3666cc44a7e94c0,2017-04-01,44
6560211a19b47992c3666cc44a7e94c0,2017-05-01,46
6560211a19b47992c3666cc44a7e94c0,2017-06-01,64
6560211a19b47992c3666cc44a7e94c0,2017-07-01,87
6560211a19b47992c3666cc44a7e94c0,2017-08-01,88
6560211a19b47992c3666cc44a7e94c0,2017-09-01,111
6560211a19b47992c3666cc44a7e94c0,2017-10-01,108
6560211a19b47992c3666cc44a7e94c0,2017-11-01,189
6560211a19b47992c3666cc44a7e94c0,2017-12-01,128
6560211a19b47992c3666cc44a7e94c0,2018-01-01,122
6560211a19b47992c3666cc44a7e94c0,2018-02-01,74
6560211a19b47992c3666cc44a7e94c0,2018-03-01,80
6560211a19b47992c3666cc44a7e94c0,2018-04-01,102
6560211a19b47992c3666cc44a7e94c0,2018-05-01,110
6560211a19b47992c3666cc44a7e94c0,2018-06-01,171
6560211a19b47992c3666cc44a7e94c0,2018-07-01,207
6560211a19b47992c3666cc44a7e94c0,2018-08-01,201
6561d6bf844e464b4019442692b40e02,2018-08-01,1
6562efe88ce0826a4ca4f189f03b4b84,2017-03-01,8
6562efe88ce0826a4ca4f189f03b4b84,2017-06-01,1
6562efe88ce0826a4ca4f189f03b4b84,2017-08-01,4
6562efe88ce0826a4ca4f189f03b4b84,2017-10-01,1
