seller_id,year_month,ingresos_total
9c068d10aca38e85c50202e17b4a7e88,2018-05-01,259.8
9c068d10aca38e85c50202e17b4a7e88,2018-07-01,159.9
9c0e69c7bf2619675bbadf47b43f655a,2017-05-01,5577.48
9c0e69c7bf2619675bbadf47b43f655a,2017-06-01,5021.74
9c0e69c7bf2619675bbadf47b43f655a,2017-07-01,7419.79
9c0e69c7bf2619675bbadf47b43f655a,2017-08-01,4205.12
9c0e69c7bf2619675bbadf47b43f655a,2017-09-01,593.2
9c0e69c7bf2619675bbadf47b43f655a,2017-10-01,2102.58
9c0e69c7bf2619675bbadf47b43f655a,2017-11-01,379.78
9c0e69c7bf2619675bbadf47b43f655a,2018-01-01,2265.2
9c0e69c7bf2619675bbadf47b43f655a,2018-02-01,345.3
9c0e69c7bf2619675bbadf47b43f655a,2018-03-01,2671.61
9c0e69c7bf2619675bbadf47b43f655a,2018-04-01,1272.71
9c0e69c7bf2619675bbadf47b43f655a,2018-05-01,865.89
9c1c0c36cd23c20897e473901a8fb149,2018-05-01,135.0
9c1c0c36cd23c20897e473901a8fb149,2018-07-01,159.99
9c1c0c36cd23c20897e473901a8fb149,2018-08-01,249.98
9c3a1c416c765687bc79a04113269929,2018-02-01,74.9
9c3c24eca51c52b91c1de727d2a2ae06,2016-10-01,49.9
9c3c24eca51c52b91c1de727d2a2ae06,2017-02-01,48.9
9c3c24eca51c52b91c1de727d2a2ae06,2017-05-01,49.9
9c3c24eca51c52b91c1de727d2a2ae06,2017-07-01,49.9
9c3c24eca51c52b91c1de727d2a2ae06,2017-12-01,59.0
9c3c24eca51c52b91c1de727d2a2ae06,2018-05-01,49.9
9c4d31c7e46ab03a43fc06e3142afd4e,2018-08-01,1218.9
9c54608f0996c32ae4743089d915f845,2018-06-01,39.9
9c54608f0996c32ae4743089d915f845,2018-07-01,154.9
9c57bc60cfad5ee62d35d3f1ce4593a1,2017-04-01,180.0
9c690ceacd5c66731bf443ea810195cb,2017-08-01,99.9
9c690ceacd5c66731bf443ea810195cb,2018-02-01,99.9
9c690ceacd5c66731bf443ea810195cb,2018-03-01,119.7
9c690ceacd5c66731bf443ea810195cb,2018-05-01,102.9
9c690ceacd5c66731bf443ea810195cb,2018-06-01,305.7
9c690ceacd5c66731bf443ea810195cb,2018-07-01,47.9
9c690ceacd5c66731bf443ea810195cb,2018-08-01,95.8
9c7fd21e0aa159b20da593371f08ff7c,2018-03-01,209.9
9c7fd21e0aa159b20da593371f08ff7c,2018-06-01,293.6
9c7fd21e0aa159b20da593371f08ff7c,2018-07-01,234.9
9c7fd21e0aa159b20da593371f08ff7c,2018-08-01,59.9
9cad4b68bb993ee401a3c5aaa2bc26dd,2018-01-01,109.9
9cad4b68bb993ee401a3c5aaa2bc26dd,2018-03-01,89.9
9cad4b68bb993ee401a3c5aaa2bc26dd,2018-04-01,239.7
9cad4b68bb993ee401a3c5aaa2bc26dd,2018-06-01,109.9
9cad4b68bb993ee401a3c5aaa2bc26dd,2018-07-01,99.9
9cea4682e16655f7da87f406902e989e,2017-03-01,30.65
9cea4682e16655f7da87f406902e989e,2017-06-01,4.78
9cea4682e16655f7da87f406902e989e,2018-01-01,28.68
9cea4682e16655f7da87f406902e989e,2018-02-01,23.65
9cf787a239c1aa29dbd76f153dc13f9a,2018-06-01,158.0
9cf787a239c1aa29dbd76f153dc13f9a,2018-08-01,158.0
9d213f303afae4983637247556438ede,2018-07-01,47.7
9d39404483343dd55c7ae254494d8388,2017-11-01,63.9
9d39404483343dd55c7ae254494d8388,2017-12-01,30.0
9d39404483343dd55c7ae254494d8388,2018-01-01,59.8
9d39404483343dd55c7ae254494d8388,2018-02-01,29.9
9d39404483343dd55c7ae254494d8388,2018-03-01,29.9
9d39404483343dd55c7ae254494d8388,2018-04-01,79.7
9d489893ff6af05029671b785f54b998,2017-06-01,79.8
9d489893ff6af05029671b785f54b998,2018-07-01,60.0
9d489893ff6af05029671b785f54b998,2018-08-01,158.9
9d4db00d65d7760644ac0c14edb5fd86,2017-12-01,109.99
9d4db00d65d7760644ac0c14edb5fd86,2018-01-01,1120.34
9d4db00d65d7760644ac0c14edb5fd86,2018-02-01,617.6
9d4db00d65d7760644ac0c14edb5fd86,2018-03-01,1507.08
9d4db00d65d7760644ac0c14edb5fd86,2018-04-01,1344.88
9d4db00d65d7760644ac0c14edb5fd86,2018-05-01,2002.42
9d4db00d65d7760644ac0c14edb5fd86,2018-06-01,2149.77
9d4db00d65d7760644ac0c14edb5fd86,2018-07-01,761.95
9d4db00d65d7760644ac0c14edb5fd86,2018-08-01,231.68
9d5604a1f112324ad6b2aa552122e0fb,2017-11-01,40.0
9d5604a1f112324ad6b2aa552122e0fb,2017-12-01,39.0
9d5604a1f112324ad6b2aa552122e0fb,2018-01-01,88.5
9d5604a1f112324ad6b2aa552122e0fb,2018-02-01,69.5
9d5604a1f112324ad6b2aa552122e0fb,2018-03-01,99.0
9d5604a1f112324ad6b2aa552122e0fb,2018-04-01,70.5
9d5604a1f112324ad6b2aa552122e0fb,2018-08-01,15.0
9d5a9018aee56acb367ba9c3f05d1d6a,2017-03-01,664.1
9d5a9018aee56acb367ba9c3f05d1d6a,2017-04-01,1715.0
9d5a9018aee56acb367ba9c3f05d1d6a,2017-05-01,809.11
9d5a9018aee56acb367ba9c3f05d1d6a,2017-06-01,1142.64
9d5a9018aee56acb367ba9c3f05d1d6a,2017-07-01,1331.97
9d5a9018aee56acb367ba9c3f05d1d6a,2017-08-01,965.45
9d5a9018aee56acb367ba9c3f05d1d6a,2017-09-01,2278.77
9d5a9018aee56acb367ba9c3f05d1d6a,2017-10-01,175.99
9d5a9018aee56acb367ba9c3f05d1d6a,2017-11-01,175.99
9d5a9018aee56acb367ba9c3f05d1d6a,2017-12-01,63.33
9d5a9018aee56acb367ba9c3f05d1d6a,2018-01-01,685.3
9d5a9018aee56acb367ba9c3f05d1d6a,2018-03-01,112.33
9d681c7e12db302cb261e721040dde65,2018-05-01,139.6
9d681c7e12db302cb261e721040dde65,2018-06-01,159.6
9d681c7e12db302cb261e721040dde65,2018-07-01,396.6
9d681c7e12db302cb261e721040dde65,2018-08-01,89.8
9d69ba0a7a626a64dc5db08e529559cf,2018-07-01,19.3
9d7a1d34a5052409006425275ba1c2b4,2017-07-01,678.6
9d7a1d34a5052409006425275ba1c2b4,2017-12-01,60.98
9d7a1d34a5052409006425275ba1c2b4,2018-02-01,38.49
9d7a1d34a5052409006425275ba1c2b4,2018-04-01,49.99
9d7a1d34a5052409006425275ba1c2b4,2018-06-01,191.98
9d7a1d34a5052409006425275ba1c2b4,2018-08-01,34.78
9da15f4a4ea758d9eeb49000dbe57e22,2018-07-01,196.9
9da1ca0bef29ee170e541927a5aeabdc,2017-06-01,659.8
9da1ca0bef29ee170e541927a5aeabdc,2017-07-01,659.7
9da1ca0bef29ee170e541927a5aeabdc,2017-09-01,164.9
9dc79dd988ac42f4d56c340d7048420a,2018-08-01,749.6
9dd459b29a14bf89d47183cf2cd0e4c7,2018-01-01,150.0
9dd459b29a14bf89d47183cf2cd0e4c7,2018-08-01,30.0
9dd59e43f0c9f0553244e8f9c2fb247e,2017-10-01,84.8
9dd59e43f0c9f0553244e8f9c2fb247e,2017-11-01,87.0
9dd59e43f0c9f0553244e8f9c2fb247e,2017-12-01,86.0
9dd59e43f0c9f0553244e8f9c2fb247e,2018-01-01,98.5
9dda5bbacd45e18d6485fee649205d09,2017-03-01,110.0
9dda5bbacd45e18d6485fee649205d09,2017-04-01,220.0
9dda5bbacd45e18d6485fee649205d09,2017-06-01,37.9
9dda5bbacd45e18d6485fee649205d09,2017-07-01,39.9
9dda5bbacd45e18d6485fee649205d09,2017-08-01,209.7
9dda5bbacd45e18d6485fee649205d09,2017-10-01,69.9
9dda5bbacd45e18d6485fee649205d09,2017-11-01,181.9
9dda5bbacd45e18d6485fee649205d09,2017-12-01,166.9
9dda5bbacd45e18d6485fee649205d09,2018-01-01,97.0
9dda5bbacd45e18d6485fee649205d09,2018-02-01,299.7
9dda5bbacd45e18d6485fee649205d09,2018-03-01,69.9
9dda5bbacd45e18d6485fee649205d09,2018-04-01,110.0
9dda5bbacd45e18d6485fee649205d09,2018-08-01,299.8
9de4643a8dbde634fe55621059d92273,2017-01-01,1200.39
9de4643a8dbde634fe55621059d92273,2017-02-01,417.8
9de4643a8dbde634fe55621059d92273,2017-03-01,339.98
9de4643a8dbde634fe55621059d92273,2017-04-01,717.95
9de4643a8dbde634fe55621059d92273,2017-05-01,2059.78
9de4643a8dbde634fe55621059d92273,2017-06-01,877.94
9de4643a8dbde634fe55621059d92273,2017-07-01,2355.92
9de4643a8dbde634fe55621059d92273,2017-08-01,1593.92
9de4643a8dbde634fe55621059d92273,2017-09-01,1259.95
9de4643a8dbde634fe55621059d92273,2017-10-01,1401.96
9de4643a8dbde634fe55621059d92273,2017-11-01,1555.93
9de4643a8dbde634fe55621059d92273,2017-12-01,1245.93
9de4643a8dbde634fe55621059d92273,2018-01-01,1017.96
9de4643a8dbde634fe55621059d92273,2018-02-01,1514.93
9df5750209b83567ec144eb299d7d634,2016-10-01,590.0
9df5750209b83567ec144eb299d7d634,2017-04-01,249.0
9df5750209b83567ec144eb299d7d634,2017-07-01,299.0
9df5750209b83567ec144eb299d7d634,2017-12-01,816.0
9df5750209b83567ec144eb299d7d634,2018-01-01,805.0
9df5750209b83567ec144eb299d7d634,2018-04-01,198.0
9df5750209b83567ec144eb299d7d634,2018-05-01,980.0
9df5750209b83567ec144eb299d7d634,2018-07-01,980.0
9e25199f6ef7e7c347120ff175652c3b,2017-03-01,12.5
9e6229250fedbe05838fef417b74e7fb,2017-09-01,179.9
9e6229250fedbe05838fef417b74e7fb,2017-12-01,179.9
9e6229250fedbe05838fef417b74e7fb,2018-01-01,899.5
9e6229250fedbe05838fef417b74e7fb,2018-02-01,449.7
9e6229250fedbe05838fef417b74e7fb,2018-03-01,239.9
9e6229250fedbe05838fef417b74e7fb,2018-04-01,549.7
9e6229250fedbe05838fef417b74e7fb,2018-05-01,3448.1
9e6229250fedbe05838fef417b74e7fb,2018-06-01,2708.5
9e6229250fedbe05838fef417b74e7fb,2018-07-01,2318.4
9e6229250fedbe05838fef417b74e7fb,2018-08-01,1988.7
9e6967d3cf386d284251784b18ccb485,2018-06-01,117.59
9e6967d3cf386d284251784b18ccb485,2018-07-01,192.29
9e6967d3cf386d284251784b18ccb485,2018-08-01,207.79
9e7c5f4d7770eab65738cca38f9efccf,2018-06-01,99.9
9e7c5f4d7770eab65738cca38f9efccf,2018-08-01,84.9
9e94fa26a70ede4d26226e918e8706a2,2017-08-01,62.8
9e9b539eb2806acee3f5c28085c1db9f,2017-11-01,808.0
9e9b539eb2806acee3f5c28085c1db9f,2017-12-01,159.0
9ed65337433adfbedefd23dd76eaa494,2017-12-01,285.0
9ed65337433adfbedefd23dd76eaa494,2018-03-01,50.4
9ed65337433adfbedefd23dd76eaa494,2018-05-01,776.0
9ed65337433adfbedefd23dd76eaa494,2018-07-01,100.8
9ed65337433adfbedefd23dd76eaa494,2018-08-01,50.4
9ef932e837d8b7f392c0bfee9d359dc2,2017-11-01,59.9
9f50216bfd01913736a55a11b55ea842,2018-06-01,183.0
9f50216bfd01913736a55a11b55ea842,2018-07-01,821.0
9f50216bfd01913736a55a11b55ea842,2018-08-01,350.0
9f505651f4a6abe901a56cdc21508025,2017-10-01,490.88
9f505651f4a6abe901a56cdc21508025,2017-11-01,1344.9
9f505651f4a6abe901a56cdc21508025,2017-12-01,1384.84
9f505651f4a6abe901a56cdc21508025,2018-01-01,1404.79
9f505651f4a6abe901a56cdc21508025,2018-02-01,1684.8
9f505651f4a6abe901a56cdc21508025,2018-03-01,2275.78
9f505651f4a6abe901a56cdc21508025,2018-04-01,1970.8
9f505651f4a6abe901a56cdc21508025,2018-05-01,2115.52
9f505651f4a6abe901a56cdc21508025,2018-06-01,3497.54
9f505651f4a6abe901a56cdc21508025,2018-07-01,4834.55
9f505651f4a6abe901a56cdc21508025,2018-08-01,4908.44
9fbd5666d8618fa571c4230fafa09bd6,2017-08-01,79.9
9fc70243fb26800cba56e8f014797004,2017-11-01,74.9
9fc70243fb26800cba56e8f014797004,2017-12-01,74.9
9fc70243fb26800cba56e8f014797004,2018-01-01,149.8
9fc70243fb26800cba56e8f014797004,2018-02-01,39.0
9fc70243fb26800cba56e8f014797004,2018-04-01,89.0
9fc70243fb26800cba56e8f014797004,2018-07-01,39.0
9fe7c6641c79970ab48185498f547c09,2017-07-01,130.0
a00824eb9093d40e589b940ec45c4eb0,2017-10-01,5999.98
a00824eb9093d40e589b940ec45c4eb0,2018-04-01,3399.99
a0415d9b25ede3c4b1e477e9916ffc03,2017-04-01,349.8
a0415d9b25ede3c4b1e477e9916ffc03,2017-05-01,639.7
a0415d9b25ede3c4b1e477e9916ffc03,2017-09-01,259.9
a0415d9b25ede3c4b1e477e9916ffc03,2017-11-01,299.9
a0415d9b25ede3c4b1e477e9916ffc03,2018-01-01,1994.9
a066df7361163e7ddc5d7452dd17448b,2017-12-01,179.7
a066df7361163e7ddc5d7452dd17448b,2018-01-01,139.8
a066df7361163e7ddc5d7452dd17448b,2018-02-01,469.3
a066df7361163e7ddc5d7452dd17448b,2018-03-01,199.7
a066df7361163e7ddc5d7452dd17448b,2018-04-01,69.9
a066df7361163e7ddc5d7452dd17448b,2018-05-01,19.9
a06c8ff043abea0528ee44171e2140a2,2018-02-01,119.9
a06c8ff043abea0528ee44171e2140a2,2018-03-01,126.65
a06c8ff043abea0528ee44171e2140a2,2018-04-01,37.5
a06c8ff043abea0528ee44171e2140a2,2018-05-01,31.9
a06c8ff043abea0528ee44171e2140a2,2018-07-01,136.05
a06c8ff043abea0528ee44171e2140a2,2018-08-01,62.5
a080fc8a850289b27500f6b49cca2553,2018-03-01,139.0
a080fc8a850289b27500f6b49cca2553,2018-05-01,209.0
a080fc8a850289b27500f6b49cca2553,2018-06-01,35.0
a08692680c77d30a0b4280da5df01c5a,2017-04-01,220.0
a08692680c77d30a0b4280da5df01c5a,2017-05-01,250.0
a08692680c77d30a0b4280da5df01c5a,2017-11-01,1237.0
a08692680c77d30a0b4280da5df01c5a,2017-12-01,396.0
a08692680c77d30a0b4280da5df01c5a,2018-01-01,330.0
a09a13f18ed27932d08438aa6f12756e,2017-10-01,29.9
a0a14e50070f3225b3eabba5b85da517,2018-07-01,88.1
a0a14e50070f3225b3eabba5b85da517,2018-08-01,88.1
a0d7fbb07bb5ebc3b05980e750db56f3,2018-05-01,749.0
a0d7fbb07bb5ebc3b05980e750db56f3,2018-08-01,99.99
a1040efe9ff4a6f93c28b0499eada8f5,2018-02-01,1658.83
a1043bafd471dff536d0c462352beb48,2017-02-01,859.94
a1043bafd471dff536d0c462352beb48,2017-03-01,2079.81
a1043bafd471dff536d0c462352beb48,2017-04-01,1999.84
a1043bafd471dff536d0c462352beb48,2017-05-01,559.95
a1043bafd471dff536d0c462352beb48,2017-06-01,1379.89
a1043bafd471dff536d0c462352beb48,2017-07-01,1059.95
a1043bafd471dff536d0c462352beb48,2017-08-01,1659.92
a1043bafd471dff536d0c462352beb48,2017-09-01,3290.87
a1043bafd471dff536d0c462352beb48,2017-10-01,5955.65
a1043bafd471dff536d0c462352beb48,2017-11-01,10949.14
a1043bafd471dff536d0c462352beb48,2017-12-01,10049.21
a1043bafd471dff536d0c462352beb48,2018-01-01,12340.85
a1043bafd471dff536d0c462352beb48,2018-02-01,10024.0
a1043bafd471dff536d0c462352beb48,2018-03-01,9195.0
a1043bafd471dff536d0c462352beb48,2018-04-01,9915.0
a1043bafd471dff536d0c462352beb48,2018-05-01,4891.0
a1043bafd471dff536d0c462352beb48,2018-06-01,6465.6
a1043bafd471dff536d0c462352beb48,2018-07-01,3670.79
a1043bafd471dff536d0c462352beb48,2018-08-01,2962.82
a11a0e0ca67423425691db355cff69b0,2018-07-01,259.9
a11a0e0ca67423425691db355cff69b0,2018-08-01,189.0
a13580f0e8f782b7a543885a0ef99f08,2017-08-01,104.99
a13580f0e8f782b7a543885a0ef99f08,2017-11-01,299.98
a13580f0e8f782b7a543885a0ef99f08,2017-12-01,799.94
a13580f0e8f782b7a543885a0ef99f08,2018-05-01,99.99
a13aaf2d2886ab9fb30fb9a920160b8f,2018-07-01,743.64
a13aaf2d2886ab9fb30fb9a920160b8f,2018-08-01,267.88
a1474fd46fd3430168f7ec202da39408,2017-02-01,99.75
a1474fd46fd3430168f7ec202da39408,2017-03-01,680.0
a1474fd46fd3430168f7ec202da39408,2017-06-01,654.75
a1474fd46fd3430168f7ec202da39408,2017-07-01,273.0
a1474fd46fd3430168f7ec202da39408,2017-08-01,214.0
a1474fd46fd3430168f7ec202da39408,2017-10-01,831.0
a150c540f572d0fb53992264bc5c10b5,2018-02-01,119.9
a1544b9ea0b2390e020537d4daa89049,2017-02-01,159.9
a1544b9ea0b2390e020537d4daa89049,2017-08-01,49.9
a1544b9ea0b2390e020537d4daa89049,2017-09-01,49.9
a1544b9ea0b2390e020537d4daa89049,2017-11-01,199.9
a1544b9ea0b2390e020537d4daa89049,2017-12-01,49.9
a1544b9ea0b2390e020537d4daa89049,2018-04-01,49.9
a1544b9ea0b2390e020537d4daa89049,2018-06-01,121.9
a1544b9ea0b2390e020537d4daa89049,2018-08-01,159.9
a154d7316f158bb42e6fa18bbe3afd3a,2017-03-01,139.8
a17f621c590ea0fab3d5d883e1630ec6,2017-03-01,41.33
a17f621c590ea0fab3d5d883e1630ec6,2017-04-01,98.98
a17f621c590ea0fab3d5d883e1630ec6,2017-05-01,272.97
a17f621c590ea0fab3d5d883e1630ec6,2017-06-01,370.27
a17f621c590ea0fab3d5d883e1630ec6,2017-07-01,417.15
a17f621c590ea0fab3d5d883e1630ec6,2017-08-01,131.99
a17f621c590ea0fab3d5d883e1630ec6,2017-09-01,260.97
a17f621c590ea0fab3d5d883e1630ec6,2017-10-01,151.98
a17f621c590ea0fab3d5d883e1630ec6,2017-11-01,335.95
a17f621c590ea0fab3d5d883e1630ec6,2017-12-01,105.33
a17f621c590ea0fab3d5d883e1630ec6,2018-01-01,272.98
a17f621c590ea0fab3d5d883e1630ec6,2018-02-01,46.66
a17f621c590ea0fab3d5d883e1630ec6,2018-03-01,62.66
a17f621c590ea0fab3d5d883e1630ec6,2018-04-01,108.7
a1bea7061f61f6fdd9a85a6325ba1033,2018-06-01,154.98
a1bea7061f61f6fdd9a85a6325ba1033,2018-07-01,230.18
a1bea7061f61f6fdd9a85a6325ba1033,2018-08-01,425.79
a1bea9970d8f65b240555f99c2214f7f,2018-07-01,75.0
a20d8058c866dbaeca014d2cd20ac62e,2017-12-01,597.0
a20d8058c866dbaeca014d2cd20ac62e,2018-05-01,597.0
a213f1bd6458f4a158f3746cb2514559,2018-05-01,41.52
a218df5c097b0ca409cfaac1488cc7f6,2018-05-01,36.8
a218df5c097b0ca409cfaac1488cc7f6,2018-06-01,93.89
a21c11ec5c3f03e7cc9f9203bff9e1c6,2018-08-01,385.0
a23266650e7c84bb93fbbba502137478,2017-08-01,506.5
a23266650e7c84bb93fbbba502137478,2017-09-01,238.8
a23266650e7c84bb93fbbba502137478,2017-10-01,21.9
a23266650e7c84bb93fbbba502137478,2017-11-01,449.7
a23266650e7c84bb93fbbba502137478,2017-12-01,295.5
a254c682cc01e119f83530446f1df9a9,2018-03-01,248.7
a254c682cc01e119f83530446f1df9a9,2018-04-01,92.9
a254c682cc01e119f83530446f1df9a9,2018-08-01,227.8
a2a41aedb70551d4a85aa04dc2fced48,2017-11-01,23.89
a2a41aedb70551d4a85aa04dc2fced48,2017-12-01,28.9
a2b5b6105ea5942300631d2e76f4ffe0,2018-05-01,338.0
a2b5b6105ea5942300631d2e76f4ffe0,2018-06-01,725.99
a2b5b6105ea5942300631d2e76f4ffe0,2018-07-01,1436.3
a2b5b6105ea5942300631d2e76f4ffe0,2018-08-01,786.4
a2b911e9ad40dc7d61c142a4683e2d85,2017-05-01,85.9
a2deecd5398f5df4987110c80a1972a3,2018-04-01,277.37
a2deecd5398f5df4987110c80a1972a3,2018-05-01,69.44
a2deecd5398f5df4987110c80a1972a3,2018-06-01,64.0
a2deecd5398f5df4987110c80a1972a3,2018-07-01,135.0
a2deecd5398f5df4987110c80a1972a3,2018-08-01,78.0
a2e874074c877c5a05abae80ad6e488f,2017-03-01,109.6
a2e874074c877c5a05abae80ad6e488f,2017-04-01,1318.49
a2e874074c877c5a05abae80ad6e488f,2017-05-01,97.95
a2e874074c877c5a05abae80ad6e488f,2017-06-01,643.1
a2e874074c877c5a05abae80ad6e488f,2017-07-01,15.92
a2e874074c877c5a05abae80ad6e488f,2017-08-01,308.38
a2e874074c877c5a05abae80ad6e488f,2017-11-01,98.66
a2e874074c877c5a05abae80ad6e488f,2017-12-01,631.79
a2e874074c877c5a05abae80ad6e488f,2018-01-01,2355.13
a2e874074c877c5a05abae80ad6e488f,2018-03-01,579.8
a2e874074c877c5a05abae80ad6e488f,2018-06-01,183.7
a2e874074c877c5a05abae80ad6e488f,2018-07-01,313.48
a2e874074c877c5a05abae80ad6e488f,2018-08-01,699.0
a2fa0bdc798ee84cdb08281337cf4fb6,2017-03-01,21.32
a2fa0bdc798ee84cdb08281337cf4fb6,2017-04-01,44.98
a2fa0bdc798ee84cdb08281337cf4fb6,2017-05-01,67.68
a2fa0bdc798ee84cdb08281337cf4fb6,2017-06-01,22.68
a2fa0bdc798ee84cdb08281337cf4fb6,2017-10-01,180.0
a2fa0bdc798ee84cdb08281337cf4fb6,2018-01-01,18.2
a3082f442524a1be452e3189e003b361,2017-07-01,59.9
a3082f442524a1be452e3189e003b361,2018-01-01,49.9
a3082f442524a1be452e3189e003b361,2018-08-01,191.8
a35124e2d763d7ca3fbe3b97d143200f,2017-03-01,294.75
a35124e2d763d7ca3fbe3b97d143200f,2017-04-01,49.75
a35124e2d763d7ca3fbe3b97d143200f,2017-05-01,67.0
a353b1083c9863d756d9404695016d64,2017-12-01,120.0
a35ef466c6fd6d052f5d241240d3c5e2,2017-08-01,395.0
a35ef466c6fd6d052f5d241240d3c5e2,2017-09-01,174.9
a369d693961cb93b61ca2cc518872a85,2017-11-01,208.0
a369d693961cb93b61ca2cc518872a85,2017-12-01,649.0
a369d693961cb93b61ca2cc518872a85,2018-01-01,67.0
a369d693961cb93b61ca2cc518872a85,2018-02-01,297.0
a369d693961cb93b61ca2cc518872a85,2018-03-01,594.0
a369d693961cb93b61ca2cc518872a85,2018-05-01,453.0
a369d693961cb93b61ca2cc518872a85,2018-06-01,32.0
a369d693961cb93b61ca2cc518872a85,2018-07-01,297.0
a36ac007a4d18f865c8d32c3b2402c2d,2017-01-01,649.95
a36ac007a4d18f865c8d32c3b2402c2d,2017-02-01,109.99
a36ac007a4d18f865c8d32c3b2402c2d,2017-09-01,469.85
a36b125ac6d5fdbc7f50de85c9157bdc,2016-10-01,49.99
a36b125ac6d5fdbc7f50de85c9157bdc,2017-02-01,44.99
a36b125ac6d5fdbc7f50de85c9157bdc,2017-03-01,64.98
a36b125ac6d5fdbc7f50de85c9157bdc,2017-04-01,324.97
a36b125ac6d5fdbc7f50de85c9157bdc,2017-05-01,74.98
a36b125ac6d5fdbc7f50de85c9157bdc,2017-06-01,74.98
a36b125ac6d5fdbc7f50de85c9157bdc,2017-07-01,64.98
a36b125ac6d5fdbc7f50de85c9157bdc,2017-10-01,99.98
a36b125ac6d5fdbc7f50de85c9157bdc,2017-11-01,199.96
a36b125ac6d5fdbc7f50de85c9157bdc,2018-01-01,139.89
a36b125ac6d5fdbc7f50de85c9157bdc,2018-02-01,308.98
a36b125ac6d5fdbc7f50de85c9157bdc,2018-03-01,299.98
a36b125ac6d5fdbc7f50de85c9157bdc,2018-08-01,44.99
a37c340b91cb0169e8b029db6440fba2,2017-06-01,69.0
a37c340b91cb0169e8b029db6440fba2,2017-08-01,207.0
a37c340b91cb0169e8b029db6440fba2,2017-09-01,69.0
a3a38f4affed601eb87a97788c949667,2016-10-01,289.89
a3a38f4affed601eb87a97788c949667,2017-01-01,1427.6
a3a38f4affed601eb87a97788c949667,2017-02-01,2254.52
a3a38f4affed601eb87a97788c949667,2017-03-01,3009.15
a3a38f4affed601eb87a97788c949667,2017-04-01,1593.84
a3a38f4affed601eb87a97788c949667,2017-05-01,2761.13
a3a38f4affed601eb87a97788c949667,2017-06-01,964.36
a3a38f4affed601eb87a97788c949667,2017-07-01,1763.36
a3a38f4affed601eb87a97788c949667,2017-08-01,1519.14
a3a38f4affed601eb87a97788c949667,2017-09-01,1565.58
a3a38f4affed601eb87a97788c949667,2017-10-01,948.8
a3a38f4affed601eb87a97788c949667,2017-11-01,1722.59
a3a38f4affed601eb87a97788c949667,2017-12-01,1833.8
a3a38f4affed601eb87a97788c949667,2018-01-01,689.29
a3a38f4affed601eb87a97788c949667,2018-02-01,269.79
a3a38f4affed601eb87a97788c949667,2018-03-01,288.5
a3a38f4affed601eb87a97788c949667,2018-04-01,764.4
a3a38f4affed601eb87a97788c949667,2018-05-01,758.59
a3a38f4affed601eb87a97788c949667,2018-06-01,443.9
a3a38f4affed601eb87a97788c949667,2018-07-01,139.8
a3a38f4affed601eb87a97788c949667,2018-08-01,1286.59
a3b0df0065e264a91b7bbf5f844af5cd,2017-09-01,186.69
a3b42d266fa8afc874b909422ce88582,2018-07-01,839.4
a3dd39f583bc80bd8c5901c95878921e,2017-08-01,53.89
a3dd39f583bc80bd8c5901c95878921e,2017-09-01,52.0
a3dd39f583bc80bd8c5901c95878921e,2017-10-01,2148.04
a3dd39f583bc80bd8c5901c95878921e,2017-11-01,1645.78
a3dd39f583bc80bd8c5901c95878921e,2017-12-01,359.5
a3dd39f583bc80bd8c5901c95878921e,2018-02-01,149.0
a3dd39f583bc80bd8c5901c95878921e,2018-03-01,49.9
a3dd39f583bc80bd8c5901c95878921e,2018-04-01,149.7
a3e9a2c700480d9bb01fba070ba80a0e,2017-05-01,538.0
a3e9a2c700480d9bb01fba070ba80a0e,2017-06-01,594.9
a3e9a2c700480d9bb01fba070ba80a0e,2017-07-01,471.0
a3e9a2c700480d9bb01fba070ba80a0e,2017-08-01,354.0
a3e9a2c700480d9bb01fba070ba80a0e,2017-09-01,1034.0
a3e9a2c700480d9bb01fba070ba80a0e,2017-10-01,578.0
a3e9a2c700480d9bb01fba070ba80a0e,2017-11-01,1196.0
a3e9a2c700480d9bb01fba070ba80a0e,2017-12-01,769.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-01-01,792.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-02-01,1154.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-03-01,825.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-04-01,998.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-05-01,452.9
a3e9a2c700480d9bb01fba070ba80a0e,2018-06-01,1414.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-07-01,1515.0
a3e9a2c700480d9bb01fba070ba80a0e,2018-08-01,686.0
a3f0b55de503387383c7b1de3ad7f678,2017-09-01,189.9
a3f0b55de503387383c7b1de3ad7f678,2017-10-01,189.9
a3f0b55de503387383c7b1de3ad7f678,2018-01-01,359.8
a3f0b55de503387383c7b1de3ad7f678,2018-02-01,637.7
a3f0b55de503387383c7b1de3ad7f678,2018-03-01,636.6
a3f0b55de503387383c7b1de3ad7f678,2018-04-01,1056.5
a3f0b55de503387383c7b1de3ad7f678,2018-05-01,1278.0
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,2018-04-01,47.8
a414555ce331b8c8aea4a9cb8395194d,2018-03-01,145.97
a414555ce331b8c8aea4a9cb8395194d,2018-04-01,869.98
a414555ce331b8c8aea4a9cb8395194d,2018-05-01,435.0
